story_title,story_url,text,label,notes
Ask HN: How much coding should beginners learn in the AI era?,https://news.ycombinator.com/item?id=48662310,"Even with coding agents, I think beginners still benefit from learning enough to understand system behavior, debugging, and tradeoffs. In our experience, AI accelerates implementation, but understanding why something breaks remains extremely valuable.
But I'll say in 5 years most coding work would be done by agents.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How much coding should beginners learn in the AI era?,https://news.ycombinator.com/item?id=48662310,"If you don't know how to code, you can't possibly supervise a coding agent. You'd have no way of knowing if the idioms it used are correct or bolted on from another technology in a weird way. You'd have no idea if there's a better way to do a task using features available in the standard library. You wouldn't know if you're using a hammer for a task that requires a screwdriver.The same goes for learning your second programming language, and the third, and the fourth...",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How much coding should beginners learn in the AI era?,https://news.ycombinator.com/item?id=48662310,"Mathematicians don’t skip past the basics and jump straight into differential equations just because we have calculators, nor do chefs eschew knife skills because we have food processors.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,"Colin here, creator of Nub. I’ve had the general shape of this in mind for years. Nub runs your code with stock `node`, augmented with a `--require` preload hook[0] that adds a transpiler (oxc-powered, packaged as a Node-API add-on), registers a module resolution hook[1], and injects polyfills as needed for APIs like `Worker`, `Temporal`, etc. All purely additive, your code ultimately runs using Node’s actual engine & stdlib implementations.[0] https://nodejs.org/api/cli.html#-require-module[1] https://nodejs.org/api/module.html#moduleregisterhooksoption...",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,Respect for embracing existing tech instead of rewriting a worse version of it. Wonder where we would be today if all alternative-building effort went to Node instead (with proper leadership).,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,Very smart. You can't lose all your customers for vibe-coding a migration to Rust if you are already written in Rust ;),joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,"> TypeScript-friendly resolution: extensionless imports, tsconfig.json#pathsI’m wondering how that works. Deno has very complicated import resolution, so building my own import resolver to be compatible with it is a bit of a pain. (This is for a custom lint-like tool.)",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,"Just merged a PR migrating our entire monorepo to nub.0 issues, ridiculously fast.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,I didn't even click on the link. I just came to give the author a hat-tip on the project name. Well played.,joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,Nice.  Can we get `nub --compile` up in there like Bun has?,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,"Love the idea, learning a lot of interesting things about node hooks by reading docs and some code",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,"Nice, I think this fills a niche. Does it work on cloudflare workers?",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Nub – A Bun-like all-in-one toolkit for Node.js,https://github.com/nubjs/nub,nice ! does this work on docker containers ?,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How are you finding work/gigs as a SWE?,https://news.ycombinator.com/item?id=48658086,"Not finding work since I own a business but do employ two highly senior engineers.Each time in an interview for new candidates, I ask how did you find this opportunity?The best ones I hired said they found it through referrals from someone I know. I verified their work and experience by asking a friends of mine, and it certainly increased the likelihood I would hire them.Obviously we still have to give them a take home challenge, but at the first stage, referrals helpfully filter out the time wasters, inexperienced candidates and AI resumes.I think referrals and your network will matter a lot more since AI is being used heavily on both sides, the candidate and recruiter side, neither benefiting any side.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How are you finding work/gigs as a SWE?,https://news.ycombinator.com/item?id=48658086,"My network has gotten me every job over the past 10 years, and probably will get me the rest of the jobs I'll ever have.  I am fortunate to have gotten into the industry when I did (2013), if I didn't have time to build a network I would genuinely be screwed.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How are you finding work/gigs as a SWE?,https://news.ycombinator.com/item?id=48658086,"There aren't any, and the fight against bots, spammers and scammers is tiresome",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: How are you finding work/gigs as a SWE?,https://news.ycombinator.com/item?id=48658086,Niche local technology/ai communities seem to be places with a lot of alpha at the moment when it comes to jobs,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"I'm more of a bitmap font guy (at least, as long as my eyes continue to forgive me for it) but I'm always interested to see what other fonts there are around. It does look quite nice.I must admit when I ran across the second real paragraph from the main page, I couldn't help but only think more and more about how we will look back on marketing copy like this in a decade from now:AI assistants produce both code and prose. MonoLisa Text renders long-form explanations with optimal readability, while MonoLisa Code keeps your code crystal clear. The perfect pairing for the AI era. (Under the title ""A perfect pairing for the AI era."")Ignoring the deep pit of sadness I felt when thinking about the incredibly long (and revolutionary) history of typefaces that led us to today for just a moment, I'm honestly curious how effective this marketing is. How many people would assume a font would be suitable for general text but not LLM-generated text and would need to be dissuaded from that notion? I wonder if someone has started selling keyboards that are ""perfect for prompting"" (but I'm too scared to look at this stage).",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"> MonoLisa ships as a variable font with two axes. Weight gives you every cut from Thin to Black in a single file — no megabytes per style. Grade fine-tunes typographic color by adjusting stroke thickness without changing glyph widthsIf any web page designer reads this, weight 1 and grade -50 is what many web pages look like, or even thinner than that. Weight 300 and grade 0 are the lower boundary of readability IMO.A free (as money) font with most of those properties is Atkinson Hyperlegible Next, both monospace and variable width. https://www.brailleinstitute.org/freefont/",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"Created an account, to come tell you folk, just how much I love Monolisa.
Have been using it every since they launched, in both my terminal, and my code editors.It’s lovely!editing to add:
They even have PPP pricing! Which as someone living in India, I highly appreciate, since it puts a lovely piece of art within reach.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"Looks interesting.> The Licensee may not modify, translate, adapt, alter, decompile, disassemble, decrypt, reverse engineer, change or alter the embedding bits, the font name, legal notices contained in the font software, nor seek to discover the source code of the font data, convert into another font format, create bitmaps, add or subtract any glyphs, symbols or accents, or any other derivative works based on the electronic data in this product.This is why I haven’t bought it. I like to subset fonts to reduce the size. Any font license that prohibits this just gets ignored by me, no matter how good it is.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"I call all these new fonts monofonts, mono in the sense of monoculture. Aesthetics practically indistinguishable from each other. Give me one of the IBM Selectric fonts in a modern form and I'll be happy as a clam.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"Looks decent but $250 AUD for a font? Even for local and personal use? That's... a lot. I was thinking if it is paid and it was around $25 I'd consider it, then I saw the price!",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"Seems there's no way to disable the &lt;= ligature without disabling whitespace ligatures? I'm not all too crazy for real ligatures but whitespace adjustments otherwise seem nice.Also, as it's so finely adjustable, would love if they'd offer some variants for dot and comma, to increase their size, because that's my number one problem with fonts since age 45.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"Bought MonoLisa back in 2022, never even considered switching coding typeface since. Before that time I used to switch every 3-6 months.It's really well balanced easy on the eye.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,Looks good. Won't ever buy a font though.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,"I adore MonoLisa, thank you for all the effort that's gone into making it and congratulations on the new release!",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Monolisa v3 – a typeface for developers and creatives,https://www.monolisa.dev/,I love this font. I think it is probably the only coding font I have ever actually purchased.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,"My Yahoo Mail had all my emails from when I was in college on it (back when people used to chat with each other via email, also AIM). I still used it sometimes for collecting junk mail and as a backup address for my gmail, or to reread a few of old college emails once in a blue moon, but otherwise rarely logged in. Apparently it had been a year because I got that same message as you did. What a shock.Never been an issue until then (I must have gone over a year without logging in at some point before then and still was able to log in), and then suddenly 'screw you, a chunk of your past is gone with no way to recover it'.I was so upset when I realized what happened. I'm still annoyed by it. I know I should have exported it all away a long time ago so it's on me, but I didn't think to do so, I had gotten so used to it always being there.A year of inactivity before total deletion is way too short for email, imo.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,"Dropbox did this to me with my actual data. I misunderstood it as a service where I could upload some data, uninstall the client, and expect the data to be there as long as the company still exists.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,"> Is there any way to recover my old emails?Ask Yahoo. I'm guessing no, since it says ""we also deleted all of your emails"".",joke_or_meta,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,"I read my Yahoo account with Thunderbird, which stores messages on my hard drive.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,You don't have any old machine laying around or any old hard drive from when you might have read your Yahoo emails with a mail client?,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Yahoo deleted all my emails. Now what?,https://news.ycombinator.com/item?id=48655248,"Now what?Now it’s time to pay for a good email service, like Tuta, Proton or Fastmail.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Pure Effect – Reproduce production bugs on your laptop without a DB,https://pure-effect.org,"So many promises and claims in both the post and the README, yet I have no seen any evidence. I don't want to nitpick things out because it doesn't add much to the conversation, but it's assuming a lot of things about me""the majority of developers don't give a second thought to writing code with I/O tangled in business logic""This is a very fuzzy intro- ""the majority of developers dont do X"", is something that needs to be easily verifyable- ""writing code with I/O tangled in business logic"" seems like just SoC, I doubt devs have never heard about this.The solution is a library that adds a bunch of FP with... tests? Hard bugs require session replays, not FP. FP has nothing to do with ""reproducing bugs on your device"". These seem like two things loosely wired together.If you're trying to make something alike Effect-TS, then sure, this looks like a cool library, but it took a while for me to get to that conclusion.Also, the five AI generated articles provide little value to the conversation. They don't even have a topic, other than you talking about your own library.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Pure Effect – Reproduce production bugs on your laptop without a DB,https://pure-effect.org,"I have the feeling that the author is really onto something: the explicit boundary between symbolic intent and real-world execution.Type systems don’t cut it always, you sometimes need something in-between imperative code - which is hard to test all edge cases - and pure type system chasing. The sweet spot maybe lies in having a DSL (in this case ""building business mutations"") and have good building blocks.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Pure Effect – Reproduce production bugs on your laptop without a DB,https://pure-effect.org,> Testing without mocking> you can assert on what the code intends to do without executing any of itis that not just bending the meaning of mocking? Nulling things out and not executing them is a form of mocking (and the default behaviour for mocks in most languages),technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Pure Effect – Reproduce production bugs on your laptop without a DB,https://pure-effect.org,Why not just use Effect? https://effect.website/,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Pure Effect – Reproduce production bugs on your laptop without a DB,https://pure-effect.org,"Been kicking around a similar idea in the back of my mind from the first moment ""functional core / imperative shell"" [0] and ""sans-IO"" [1] infected my brain. I've been chasing that high ever since.Unfortunately, whenever I try to apply this pattern 100%, I hit all kinds of walls: language isn't expressive enough to support what I want; the amount of wiring/glue to support it becomes a burden; the resulting code is spaghetti because the ""declaration of intent"" lives too far from ""implementation of the intent""; ""oops I invented my Nth leaky DSL""; and so on and so on. Part of the problem is certainly my own capabilities as a developer as well.I can't help but fantasize about the platonic ideal of a ""perfect"" system where all that nasty evil I/O is banished to the Shadow Realm and I can frolic in the Fields of Idempotency and Reproduciblity -- one of these days I'll bite the bullet and try Haskell.Nowadays I aim for 80% ""perfection"", and only in the areas where it matters. In addition, instead of effects I rely more on ""reduce complexity as much as possible"", which is (frustratingly) much harder to put into practice than ""use X library/pattern to solve all problems"". Though if I can model the system as a state machine and proptest it [2], that usually gets me where I want to be.Though my soul feels like I just woke up from a dream where I was perfectly content, and now I'm back in the real world with all of its imperfections [3].---As for your specific project, it heavily reminds me of the Crux [4] model, which is itself inspired by Elm [5]. Also Flawless [6]. I wish you the best of luck with it.[0]: https://www.destroyallsoftware.com/screencasts/catalog/funct...[1]: https://fasterthanli.me/articles/the-case-for-sans-io[2]: https://sled.rs/simulation.html[3]: https://xkcd.com/224/[4]: https://github.com/redbadger/crux#architectural-overview[5]: https://guide.elm-lang.org/architecture/[6]: https://flawless.dev/",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Anyone else feels many LLMs are heavily biased towards consumerism these days?,https://news.ycombinator.com/item?id=48656660,"Adding ""include free and open-source options"" to system prompts fixes this almost entirely in my experience. Shouldn't be necessary, but it works.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Anyone else feels many LLMs are heavily biased towards consumerism these days?,https://news.ycombinator.com/item?id=48656660,Yes it's very clear chatGPT's free models are concerned with general public / household problems / personal problems. It's not really suitable for business tasks.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: peerd – AI agent harness that runs entirely in your browser,https://github.com/NotASithLord/peerd,"Author here. Some other technical tidbits:- Fully typed checked with JSdoc, and Bun/TS for testing.- stdlib-js is injected into every js runner and notebook for better math capabilities than vanilla js, and also charts etc.- App dev tasks utilize mithril for making SPAs, a very small no-dependency framework that is very fit to purpose for the client side nature of peerd apps.- Currently on main, tabs are global objects each chat session can freely mutate, which is not great. The new in progress model has one ""resident"" agent own every tab. Only they have the exposed capability to mutate it, and everything between agents/sessions is message based. This has some cool properties: further isolation between contexts, mirroring the web runner subagent. Explicit ownership and scope is cleaner and better for parallel ops. Context and system prompts can be reduced and focused to the specific context the session is exposed to. The orchestrator doesn’t have any low level tab interactions available to it. The tab residents have only the tab interaction tools relevant to it, and the instructions specific to the tab type (js notebook, linux vm, app dev, etc). Over time model usage can be tuned and optimized for each specific context etc.",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: peerd – AI agent harness that runs entirely in your browser,https://github.com/NotASithLord/peerd,"If the web runners return summarized results and those are still treated as untrusted, what's stopping a summary itself from carrying the injection up to the main loop?",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,Brother MFC-L3750CDWNo issues. I'm not sure the brand/model is super important - what's important is that you cough up for a laser printer and get the hell away from inkjet.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"I have a Canon laser printer. The shop wanted to sell me another brand as was cheaper to run, but I explained I wanted that one as it had a fast 'time to first print'. As like you I only print occasionally so want to turn on the printer and get it out asap.A lot of printing in the e-commerce days are postage labels. So if you print a lot of them, also get a cheap label printer.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"I have exclusively printed from Ubuntu, I currently use a Dell C1765 color laser.I also use a Brother HL-2170W, but I was unable to enable network printing on this device without first attaching it to a windows machine via USB and running the brother utility.I print infrequently enough that inkjets would essentially be one-time-use, as the nozzles would completely dry up before I could use it again.  So Laser is the best option.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,The cheap indestructible monochrome Brother laser printer. I only print a few pages per month these days,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,Can't say I've had an issue with my Brother. Works great with Linux and ink is available at the office supply store.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"Color laser printer. I've had a Canon image class model since the pandemic, and its worked great every time I've had to use it (about 10 pages per year). The ink can't dry out because it's already dried out: it's supposed to be dry.Most people are in for a bad time with inkjet printers. Can't say I've ever had a positive experience with one long term.Now that my day job is e-waste recycling, I sometimes list color laser printers on Facebook Marketplace. Maybe check there. Decent ones with a few hundred estimated pages worth of toner left should go for about $100, maybe more with a scanner.",technical_insight,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"I have an HP LaserJet 6P that I purchased new in 1996 and it has a page count of 53740. For color, I have FedX Kinkos and Staples nearby.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"I have a small HP laser printer (the M15w).I don’t do much printing, so I wanted a laser to avoid the issues I’d have from infrequent inkjet use.I mainly chose it for the small size, I don’t think I’d actually recommend it. The setup process was not good. I tried to set it up using my computer and after several hours I didn’t get anywhere. I was about to return it, but as a last ditch effort I installed HP’s app on my phone, and was setup in 5 minutes. Needing a phone to setup a printer, because their desktop methods didn’t work, was very frustrating. I get that a lot of things are “mobile first” now, but for a printer that feels extremely wrong.For occasional scanning, I just use my phone these days.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,Brother black and white laser printerbrother-usa.com/products/hll2460dwI have one personally and installed it in many a home and business,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,Staples. I have a broken Canon now and before had a broken HP. Both were dirty cheap. I imagine how much the environment suffers from broken printers alone.I am not buying a new one. Only going to stores to print.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"EPSON L3211 Multifunction Ink Tank, works well in Linux",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,Not exactly sure of brand/model but can't go wrong with any decent Ink Tank Printer.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: What home printer do you use/recommend?,https://news.ycombinator.com/item?id=48651906,"brother laser printer. never ""dries"" and prints many many pages. last time we bought a refill was about 2 years ago with 3 school age kids.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
How to find AI-conservative companies to work for?,https://news.ycombinator.com/item?id=48651675,"Try companies in highly regulated industries with intense compliance requirements or where lives are at stake. They’re not universally AI-conservative, but they have more reason to be than your average productivity app SaaS.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
How to find AI-conservative companies to work for?,https://news.ycombinator.com/item?id=48651675,"Based on your message, I assume you are and want to stay in software engineering.Having worked in regulated and very sensitive industries (banking and semiconductor), I can tell you adoption is slower but AI is still everywhere. Because those industries have many constraints, they have to think hard how to adopt it. So, you will encounter AI initiatives everywhere.If you want to be part of those adoption initiatives but just want more thoughtful and slower adoption, such industries might be a good fit. If you want to avoid AI initiatives in general, I am not sure whether software engineering is the right function.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
How to find AI-conservative companies to work for?,https://news.ycombinator.com/item?id=48651675,"Sadly the ones conservative on AI tend to also be conservative on things like WFH or honoring the hacker manifesto. (Judging based on religion, national origin etc)And where do we go from here? Law? Medicine? The trades?! Every path seems longer and/or more precarious, but I feel like I've had the same uncertainty as my friends who were writers and artists despite losing many a night (and many a partner) because I worked longer hours but ended up in the same precarious place as my peers.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
How to find AI-conservative companies to work for?,https://news.ycombinator.com/item?id=48651675,I actually think the vast majority of companies outside of the main tech hubs are still AI conservative.,opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
How to find AI-conservative companies to work for?,https://news.ycombinator.com/item?id=48651675,"this reminds me of when i got into tech and people were shitting on those of us who weren’t using compiled languages or managing memory.at the time they were making like 80-100k doing 5x the work/effort, and people like me were making 150k using “noob” languages and “not understanding the computer” and other basically slurs.everything is a tool.ai is a tool.be intellectually honest for a second.are you telling me your docs were rock solid and accurate?i will bet my entire net worth that your docs were always out of date and new hires struggled for the first month to be productive.is ai a perfect solution? obviously it is not. nothing is perfect.but if you have ADRs you maintain that are up to date in real time, the next guy who comes in with his AI agent can be up to speed in minutes or hours.we are still in year 3. for some people they are still in the crib when it comes to using ai. i still see people copy pasting code. that’s fine. i’m not going to call them stupid.i myself struggled with ai and even asked why i should use ai a few months ago.then i actually took the time to sit with people at the bleeding edge to understand their workflows.i have my own startup. i cannot afford to lose customers or make mistakes. i also cannot afford to bring on exceeds expectations tier engineers yet.we have mobile apps, web clients, backend with tons of event driven real time stuff, etc. IN PRODUCTIONi’m able to ship every day, while keeping good test coverage and up to date docs and ADRs.plus i get to focus on software architecture. coding is over. manual labor is no longer valuable.now you need to be a good architect and i think most people were bad at systems design and architecture. this was always the elite level people aspired to become a few years ago.now everyone has to be a software architect. a good one is insanely valuable. even today.if people are trying to one shot stuff they’re going to have a bad time. just like if you bring on a contractor and tell them “i need x y z” without telling them the 8 pages of background information and existing decisions and reasons. you’re just going to waste your time and money.so yeah for me it reminds me how when i started there were people shitting on me for making more money than them while they did more work than me.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Show HN: Forte – Cloud infra to get startups to production faster,https://forteplatforms.com,"Just gave this a try. I was expecting this to be overhyped but I was honestly surprised at just how easy it was. I was able to spin up a Spring Boot backend and NextJS frontend without doing any configuration on my end and somehow it actually worked, containerized and deployed it all for me. Great job on this, I’ll probably use it next time I launch something",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
What's the worst thing your AI agent did in production without asking first?,https://news.ycombinator.com/item?id=48658607,"The worst that's happened, that I'm aware of, is I made a change with A.I. that I didn't realize broke something else (that I wasn't even aware our reports supported, it was new to me), and apparently QA didn't think to check for it either (although I did ask them specifically to verify everything in the report still worked), so it made it into Production, clients complained, and I was told about it and got it fixed over the next couple of days.But that could have happened if I wasn't using A.I. also, because it wasn't something I was aware I had to check for and I could have also broken that same thing while doing the work manually.We don't have AI agents do anything directly in Production, so I think this is about the worst that can happen with our setup right now.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"This is a common experience for everyone. A combination of small models with overly abbreviated prompts will produce poor and faulty output. This is where what's called ""prompt engineering"" comes in. With practice, you'll see that detailed, well-structured, and regularly large requests will yield better results. You'll also find that you can establish dialogues with the agents to refine ideas and ask them to take structured notes before starting implementation work. The idea of   achieving good results with a lot of agent work stemming from a small prompt should be dismissed. It requires a lot of conversation, planning, and design on our part. Don't give up; it's just a matter of getting used to this ""language"" for communicating with the agents.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
Ask HN: Am I missing something with AI,https://news.ycombinator.com/item?id=48645072,"We're reaching a point currently where output quality is very much determined by input quality. Previously output quality was hampered fundamentally by model knowledge, hallucinations, and model quality.Now, we have better knowledge of prompting as people have learnt what to say, models are better, models make use of memory from other conversations, they have skills written by humans or even themselves on how to do things, access to the internet to get live info, access to project files to check info, and the built in 'thinking' to challenge their own assumptions and loop on outputs until its refined.You're right that output is always off still, but a lot of people have reached a point where it's only 'off' by an amount that is less than the effort required to do the task themselves, and considerably so.My example today is prompting Claude to do a technical audit of a new client site.It has skills for UX and SEO audits. Connects to an SEO tool. Pulls client info from OneDrive. Outputs to Word from a template for our agency. I even had it drive a remote pagespeed testing tool in Chrome because they don't have an MCP server currently.Doing that report myself is 3.5-7 hours depending on what's found. Claude did it in 0.5 hours. Now I'm sorting out the oddities and anything that feels 'off'. I know and understand the full content of the report and can get on with actioning the recommendations or prioritising them for others. I've got maybe 1 hour of review and writing to do. It's not a 10x improvement but I'm happy with it.Although, whilst Claude did it's bit I was doing other work. So, perhaps the multiplier is higher than I give it credit for.",opinion_or_critique,pre-labeled by Claude Code (targeted-joke-pass)
